day,site,long,lat,X,nox,no2,so2,pm10_raw,pm10,v10,nv10,o3,pm25,v2.5,nv2.5,co,code,ws,wd,solar,rain,temp,bp,GRID.X,Prunus,Platanus,Acer,Tilia,Sorbus,Pyrus,Betula,Malus,Fraxinus,Carpinus,Crataegus,Corylus,Aesculus,Alnus,Quercus,Robinia,Ginkgo,Ilex,other,Total,sum,others.id.,month
231,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,312.460793682908,98.2387182796136,NA,24.3166448290238,18.7051114069414,NA,NA,NA,NA,NA,NA,NA,NA,1.73802083333333,263.548222381295,NA,0,14.7739583333333,1009.09605989583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
231,Hackney - Old Street,-0.08491,51.526454,NA,189.538081556846,66.07843560773,NA,25.8320983975982,19.7392403153161,NA,NA,17.2398015030692,NA,NA,NA,NA,NA,1.73802083333333,263.548222381295,NA,0,14.7739583333333,1009.09605989583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
231,Westminster - Horseferry Road,-0.131938,51.494681,NA,63.0630939397988,42.7558805555556,NA,NA,9.36049401928726,0.622364923879399,8.73812909540787,NA,NA,NA,NA,NA,NA,1.73802083333333,263.548222381295,NA,0,14.7739583333333,1009.09605989583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
232,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,405.863188481869,106.638292822244,NA,32.1551063330034,24.7346971792334,NA,NA,NA,NA,NA,NA,NA,NA,1.1359375,262.525078191325,NA,0,14.9546875,1012.55615104167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
232,Hackney - Old Street,-0.08491,51.526454,NA,228.719649545297,71.3169035148335,NA,30.7012850106567,23.4599618461777,NA,NA,11.4086586224563,NA,NA,NA,NA,NA,1.1359375,262.525078191325,NA,0,14.9546875,1012.55615104167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
232,Westminster - Horseferry Road,-0.131938,51.494681,NA,77.0029126156812,48.2229122549019,NA,NA,13.112251978467,1.12831146804167,11.9839405104253,NA,NA,NA,NA,NA,NA,1.1359375,262.525078191325,NA,0,14.9546875,1012.55615104167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
233,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,377.582902341603,102.669814446798,NA,29.2839393609326,22.5261072007174,NA,NA,NA,NA,NA,NA,NA,NA,1.71354166666667,230.054688758751,NA,0,14.6697916666667,1010.67091927083,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
233,Hackney - Old Street,-0.08491,51.526454,NA,166.798026231866,62.8657977414685,NA,27.1077628157503,20.7140216174012,NA,NA,18.5261964813937,NA,NA,NA,NA,NA,1.71354166666667,230.054688758751,NA,0,14.6697916666667,1010.67091927083,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
233,Westminster - Horseferry Road,-0.131938,51.494681,NA,58.581592731921,38.4580226906318,NA,NA,13.0833852902822,1.47232298527323,11.6110623050089,NA,NA,NA,NA,NA,NA,1.71354166666667,230.054688758751,NA,0,14.6697916666667,1010.67091927083,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
234,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,306.916749170011,91.9341620480144,NA,24.2503522800458,18.6541171384967,NA,NA,NA,NA,NA,NA,NA,NA,1.62395833333333,262.996090020405,NA,0,16.4973958333333,1006.98115104167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
234,Hackney - Old Street,-0.08491,51.526454,NA,174.462354621447,61.1973534565887,NA,24.0173281112156,18.3525087285654,NA,NA,21.0802479263186,NA,NA,NA,NA,NA,1.62395833333333,262.996090020405,NA,0,16.4973958333333,1006.98115104167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
234,Westminster - Horseferry Road,-0.131938,51.494681,NA,61.5716560868258,41.2587060413943,NA,NA,11.1632877439039,0.961114270550521,10.2021734733534,NA,NA,NA,NA,NA,NA,1.62395833333333,262.996090020405,NA,0,16.4973958333333,1006.98115104167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
235,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,305.527268262253,98.3884444044068,NA,26.6021697247782,20.4632074805986,NA,NA,NA,NA,NA,NA,NA,NA,1.33489583333333,265.607200859365,NA,0,15.0411458333333,1011.27093229167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
235,Hackney - Old Street,-0.08491,51.526454,NA,184.803702939671,70.0579760898985,NA,25.6205071239298,19.5775557732677,NA,NA,21.0810385488688,NA,NA,NA,NA,NA,1.33489583333333,265.607200859365,NA,0,15.0411458333333,1011.27093229167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
235,Westminster - Horseferry Road,-0.131938,51.494681,NA,54.7123736139686,40.9704483420479,NA,NA,9.79798129261015,1.03183523785719,8.76614605475296,NA,NA,NA,NA,NA,NA,1.33489583333333,265.607200859365,NA,0,15.0411458333333,1011.27093229167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
236,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,308.559639228369,102.488304741545,NA,28.506964223696,21.9284340182277,NA,NA,NA,NA,NA,NA,NA,NA,0.841145833333333,218.214313154516,NA,0.002083333333333,15.0341145833333,1014.10205989583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
236,Hackney - Old Street,-0.08491,51.526454,NA,128.49816616597,56.4885608060361,NA,23.3492951797188,17.8420406136489,NA,NA,30.9659608125565,NA,NA,NA,NA,NA,0.841145833333333,218.214313154516,NA,0.002083333333333,15.0341145833333,1014.10205989583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
236,Westminster - Horseferry Road,-0.131938,51.494681,NA,36.7827301212739,29.4332402331155,NA,NA,10.7168979121001,2.04635612534033,8.67054178675972,NA,NA,NA,NA,NA,NA,0.841145833333333,218.214313154516,NA,0.002083333333333,15.0341145833333,1014.10205989583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
237,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,135.902443831322,58.0652688560392,NA,14.8933721070796,11.4564400823689,NA,NA,NA,NA,NA,NA,NA,NA,0.868229166666667,137.283012844092,NA,0.252083333333333,15.0932291666667,1002.81829947917,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
237,Hackney - Old Street,-0.08491,51.526454,NA,109.63884932335,51.2393501703442,NA,17.5132587962504,13.3825142178791,NA,NA,14.1904284467445,NA,NA,NA,NA,NA,0.868229166666667,137.283012844092,NA,0.252083333333333,15.0932291666667,1002.81829947917,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
237,Westminster - Horseferry Road,-0.131938,51.494681,NA,55.441976774122,39.720360416122,NA,NA,9.51872292774848,2.73476040845896,6.78396251928952,NA,NA,NA,NA,NA,NA,0.868229166666667,137.283012844092,NA,0.252083333333333,15.0932291666667,1002.81829947917,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
238,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,123.044051730164,48.5174839899355,NA,16.4958412730163,12.689108671551,NA,NA,NA,NA,NA,NA,NA,NA,1.44895833333333,90.4492455645943,NA,0.014583333333333,15.0708333333333,1001.94390104167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
238,Hackney - Old Street,-0.08491,51.526454,NA,167.795690729741,57.1145479395933,NA,23.7145604127101,18.1211529839206,NA,NA,16.813258065445,NA,NA,NA,NA,NA,1.44895833333333,90.4492455645943,NA,0.014583333333333,15.0708333333333,1001.94390104167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
238,Westminster - Horseferry Road,-0.131938,51.494681,NA,70.7921684350555,43.5374429847494,NA,NA,15.0480217582965,0.997028789315604,14.0509929689809,NA,NA,NA,NA,NA,NA,1.44895833333333,90.4492455645943,NA,0.014583333333333,15.0708333333333,1001.94390104167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
239,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,135.26975457716,60.1083974067854,NA,22.18514412422,17.0654954801692,NA,NA,NA,NA,NA,NA,NA,NA,1.42864583333333,86.3575656871119,NA,0,16.6142361111111,1009.8465390625,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
239,Hackney - Old Street,-0.08491,51.526454,NA,142.81698164001,59.4653586205592,NA,28.4761715421283,21.7596721984652,NA,NA,25.8379239798333,NA,NA,NA,NA,NA,1.42864583333333,86.3575656871119,NA,0,16.6142361111111,1009.8465390625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
239,Westminster - Horseferry Road,-0.131938,51.494681,NA,69.4125231999578,47.477487561239,NA,NA,20.2084301586987,2.36503288887383,17.8433972698249,NA,NA,NA,NA,NA,NA,1.42864583333333,86.3575656871119,NA,0,16.6142361111111,1009.8465390625,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
240,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,299.293054374651,80.7500949053485,NA,29.8216419436692,22.9397245720532,NA,NA,NA,NA,NA,NA,NA,NA,1.9859375,196.488650111179,NA,0.014583333333333,18.7630208333333,1006.95324739583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
240,Hackney - Old Street,-0.08491,51.526454,NA,126.440396676341,50.9527427896933,NA,24.4092666499398,18.6520031360902,NA,NA,20.5842083420966,NA,NA,NA,NA,NA,1.9859375,196.488650111179,NA,0.014583333333333,18.7630208333333,1006.95324739583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
240,Westminster - Horseferry Road,-0.131938,51.494681,NA,41.0789797557867,27.113975503268,NA,NA,12.5903855221877,1.6504219472224,10.9399635749653,NA,NA,NA,NA,NA,NA,1.9859375,196.488650111179,NA,0.014583333333333,18.7630208333333,1006.95324739583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
241,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,259.222856364445,78.2890856425845,NA,30.3103877495924,23.3156828843019,NA,NA,NA,NA,NA,NA,NA,NA,2.74010416666667,215.19647743392,NA,0,17.92890625,1008.97068489583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
241,Hackney - Old Street,-0.08491,51.526454,NA,126.462355947063,53.387862769968,NA,31.8770624955375,24.3584159312535,NA,NA,22.7675269234977,NA,NA,NA,NA,NA,2.74010416666667,215.19647743392,NA,0,17.92890625,1008.97068489583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
241,Westminster - Horseferry Road,-0.131938,51.494681,NA,34.0266585139369,24.2993924291939,NA,NA,16.5158697963635,1.68599364618698,14.8298761501765,NA,NA,NA,NA,NA,NA,2.74010416666667,215.19647743392,NA,0,17.92890625,1008.97068489583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
242,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,202.496850994327,68.3588774505324,NA,23.3578112518597,17.9675471168152,NA,NA,NA,NA,NA,NA,NA,NA,2.06666666666667,248.635991662052,NA,0.01875,18.0924479166667,1010.99004947917,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
242,Hackney - Old Street,-0.08491,51.526454,NA,145.726860645859,57.4232180301669,NA,25.4446821609685,19.4432015623203,NA,NA,21.2178144785738,NA,NA,NA,NA,NA,2.06666666666667,248.635991662052,NA,0.01875,18.0924479166667,1010.99004947917,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
242,Westminster - Horseferry Road,-0.131938,51.494681,NA,45.1373847057393,32.1988848627451,NA,NA,11.539195526574,1.29780774347881,10.2413877830952,NA,NA,NA,NA,NA,NA,2.06666666666667,248.635991662052,NA,0.01875,18.0924479166667,1010.99004947917,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
243,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,286.083607725847,87.1646970269387,NA,30.8006532724333,23.6928102095641,NA,NA,NA,NA,NA,NA,NA,NA,1.31614583333333,267.19578790742,NA,0,18.0153645833333,1013.91949479167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,8
243,Hackney - Old Street,-0.08491,51.526454,NA,156.074732075556,59.4388372163222,NA,26.3765443028586,20.155271115339,NA,NA,21.8601889644377,NA,NA,NA,NA,NA,1.31614583333333,267.19578790742,NA,0,18.0153645833333,1013.91949479167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,8
243,Westminster - Horseferry Road,-0.131938,51.494681,NA,48.325075852626,36.2214647058824,NA,NA,11.8411682415717,0.997788275410354,10.8433799661613,NA,NA,NA,NA,NA,NA,1.31614583333333,267.19578790742,NA,0,18.0153645833333,1013.91949479167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,8
244,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,359.293716412409,85.7919829045541,NA,32.3597461348721,24.89211241144,NA,NA,NA,NA,NA,NA,NA,NA,0.825520833333333,219.72692071194,NA,0.008333333333333,16.2955729166667,1016.16048697917,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
244,Hackney - Old Street,-0.08491,51.526454,NA,187.850789349617,62.3101085586321,NA,27.5749971440733,21.0710522599908,NA,NA,4.11368702717664,NA,NA,NA,NA,NA,0.825520833333333,219.72692071194,NA,0.008333333333333,16.2955729166667,1016.16048697917,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
244,Westminster - Horseferry Road,-0.131938,51.494681,NA,68.0944445897971,41.0281191067538,NA,NA,15.4063987271616,1.60735302224854,13.799045704913,NA,NA,NA,NA,NA,NA,0.825520833333333,219.72692071194,NA,0.008333333333333,16.2955729166667,1016.16048697917,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
245,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,66.4031928420482,37.6739567942605,NA,15.3511352581327,11.808565583179,NA,NA,NA,NA,NA,NA,NA,NA,0.944270833333333,81.9888691212398,NA,0.002083333333333,18.3375,1019.06794791667,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
245,Hackney - Old Street,-0.08491,51.526454,NA,153.424411704647,55.8502846783679,NA,26.3128199106214,20.1065770033487,NA,NA,18.6589391634533,NA,NA,NA,NA,NA,0.944270833333333,81.9888691212398,NA,0.002083333333333,18.3375,1019.06794791667,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
245,Westminster - Horseferry Road,-0.131938,51.494681,NA,63.3585192716113,43.7427072309368,NA,NA,17.3168378974641,2.32301909407398,14.9938188033901,NA,NA,NA,NA,NA,NA,0.944270833333333,81.9888691212398,NA,0.002083333333333,18.3375,1019.06794791667,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
246,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,50.4172589485162,36.3075848850812,NA,17.3987960810131,13.383689293087,NA,NA,NA,NA,NA,NA,NA,NA,1.22708333333333,70.1613616466246,NA,0,19.0669270833333,1018.42464322917,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
246,Hackney - Old Street,-0.08491,51.526454,NA,157.45438545601,65.4383946071775,NA,31.246682012476,23.8767194134673,NA,NA,26.862821938455,NA,NA,NA,NA,NA,1.22708333333333,70.1613616466246,NA,0,19.0669270833333,1018.42464322917,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
246,Westminster - Horseferry Road,-0.131938,51.494681,NA,71.6832298400486,50.3848520740741,NA,NA,29.4574183306575,6.96568798209092,22.4917303485665,NA,NA,NA,NA,NA,NA,1.22708333333333,70.1613616466246,NA,0,19.0669270833333,1018.42464322917,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
247,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,79.4449764534238,53.4591670424889,NA,23.3958234021542,17.9967872324263,NA,NA,NA,NA,NA,NA,NA,NA,0.804891304347826,102.114578028188,NA,0,18.0665760869565,1014.23721467391,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
247,Hackney - Old Street,-0.08491,51.526454,NA,173.000773931916,69.4523605058624,NA,38.3099603299419,29.2740257405205,NA,NA,19.772505248782,NA,NA,NA,NA,NA,0.841145833333333,100.601697805349,NA,0,18.1674479166667,1014.2872265625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
247,Westminster - Horseferry Road,-0.131938,51.494681,NA,78.8331482533624,55.9869336732026,NA,NA,36.4602058955867,6.49853420793357,29.9616716876532,NA,NA,NA,NA,NA,NA,0.841145833333333,100.601697805349,NA,0,18.1674479166667,1014.2872265625,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
248,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,224.725837757867,94.4435444568039,NA,42.7847796278071,32.911368944467,NA,NA,NA,NA,NA,NA,NA,NA,0.652604166666667,314.43455337623,NA,0,17.9203125,1011.76065364583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
248,Hackney - Old Street,-0.08491,51.526454,NA,135.84365860629,64.0309976136531,NA,39.7141066198829,30.3469846859534,NA,NA,28.7710231939716,NA,NA,NA,NA,NA,0.652604166666667,314.43455337623,NA,0,17.9203125,1011.76065364583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
248,Westminster - Horseferry Road,-0.131938,51.494681,NA,83.3689219304509,62.8722672897603,NA,NA,40.6011505182942,7.77640390672909,32.8247466115651,NA,NA,NA,NA,NA,NA,0.652604166666667,314.43455337623,NA,0,17.9203125,1011.76065364583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
249,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,342.772281767098,110.456147504172,NA,58.144741167366,44.7267239748969,NA,NA,NA,NA,NA,NA,NA,NA,0.446875,204.882442714159,NA,0,18.7625,1010.13533333333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
249,Hackney - Old Street,-0.08491,51.526454,NA,173.103160948442,77.2547852546422,NA,49.4696250542238,37.8015290211459,NA,NA,15.8082053996613,NA,NA,NA,NA,NA,0.446875,204.882442714159,NA,0,18.7625,1010.13533333333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
249,Westminster - Horseferry Road,-0.131938,51.494681,NA,88.9463277769287,63.6690481328976,NA,NA,52.075706794928,9.30242498741642,42.7732818075116,NA,NA,NA,NA,NA,NA,0.446875,204.882442714159,NA,0,18.7625,1010.13533333333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
250,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,135.215964785503,67.2626059720757,NA,32.5471896545531,25.0362997342716,NA,NA,NA,NA,NA,NA,NA,NA,0.6859375,209.009773520326,NA,0,17.50625,1011.77113802083,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
250,Hackney - Old Street,-0.08491,51.526454,NA,131.832103779148,53.0128353434709,NA,32.5826553782716,24.8975849628471,NA,NA,21.4587832740387,NA,NA,NA,NA,NA,0.6859375,209.009773520326,NA,0,17.50625,1011.77113802083,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
250,Westminster - Horseferry Road,-0.131938,51.494681,NA,67.4358288262773,46.5218175686274,NA,NA,34.2665755969593,7.37657521500964,26.8900003819496,NA,NA,NA,NA,NA,NA,0.6859375,209.009773520326,NA,0,17.50625,1011.77113802083,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
251,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,224.520507759218,84.381604690632,NA,37.2335883562784,28.6412218125219,NA,NA,NA,NA,NA,NA,NA,NA,0.485590277777778,105.66540984264,NA,0,17.9080729166667,1015.23677604167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
251,Hackney - Old Street,-0.08491,51.526454,NA,184.125163820925,72.1484635836105,NA,34.1880664787509,26.1243376265093,NA,NA,19.8449231738912,NA,NA,NA,NA,NA,0.485590277777778,105.66540984264,NA,0,17.9080729166667,1015.23677604167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
251,Westminster - Horseferry Road,-0.131938,51.494681,NA,88.0221934205593,57.4935533246187,NA,NA,26.412718030381,3.37284224111145,23.0398757892695,NA,NA,NA,NA,NA,NA,0.485590277777778,105.66540984264,NA,0,17.9080729166667,1015.23677604167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
252,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,220.894482173664,89.3239596548611,NA,31.4827599691999,24.2175076686153,NA,NA,NA,NA,NA,NA,NA,NA,0.628645833333333,98.9568654777321,NA,0,17.4401041666667,1017.45859114583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
252,Hackney - Old Street,-0.08491,51.526454,NA,193.016599901579,76.9538171661477,NA,36.0584648971714,27.5535766801211,NA,NA,15.5822253289514,NA,NA,NA,NA,NA,0.628645833333333,98.9568654777321,NA,0,17.4401041666667,1017.45859114583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
252,Westminster - Horseferry Road,-0.131938,51.494681,NA,90.8522553250533,58.2350781590414,NA,NA,27.1108559195489,3.53256492576732,23.5782909937816,NA,NA,NA,NA,NA,NA,0.628645833333333,98.9568654777321,NA,0,17.4401041666667,1017.45859114583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
253,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,128.515950062865,51.8105945535958,NA,26.5114338989395,20.3934106914919,NA,NA,NA,NA,NA,NA,NA,NA,0.839583333333333,101.963180123571,NA,0,16.1114583333333,1017.45926822917,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
253,Hackney - Old Street,-0.08491,51.526454,NA,192.253279635222,68.8222495502392,NA,37.5325173163373,28.6799534262701,NA,NA,18.0088077402717,NA,NA,NA,NA,NA,0.839583333333333,101.963180123571,NA,0,16.1114583333333,1017.45926822917,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
253,Westminster - Horseferry Road,-0.131938,51.494681,NA,90.4391926631183,53.3180441579994,NA,NA,23.577735890323,2.93613438033167,20.6416015099914,NA,NA,NA,NA,NA,NA,0.839583333333333,101.963180123571,NA,0,16.1114583333333,1017.45926822917,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
254,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,110.544176629794,57.8469803143371,NA,44.3900972863841,34.1462286818339,NA,NA,NA,NA,NA,NA,NA,NA,1.07083333333333,99.3563706032304,NA,0,15.83671875,1018.0743984375,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
254,Hackney - Old Street,-0.08491,51.526454,NA,135.104877544564,54.3397598021976,NA,53.1750000314827,40.6329400048263,NA,NA,21.7897004849622,NA,NA,NA,NA,NA,1.07083333333333,99.3563706032304,NA,0,15.83671875,1018.0743984375,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
254,Westminster - Horseferry Road,-0.131938,51.494681,NA,84.9738445569356,52.9081206165577,NA,NA,34.4878411544225,1.9326483029598,32.5551928514627,NA,NA,NA,NA,NA,NA,1.07083333333333,99.3563706032304,NA,0,15.83671875,1018.0743984375,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
255,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,63.9730406126191,43.6289010113972,NA,23.4590143652418,18.0453956655706,NA,NA,NA,NA,NA,NA,NA,NA,1.1015625,87.2517271435427,NA,0,17.9643229166667,1020.3535390625,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
255,Hackney - Old Street,-0.08491,51.526454,NA,159.297140819929,68.5443467508935,NA,39.3325369166049,30.0554134804663,NA,NA,29.5950681079528,NA,NA,NA,NA,NA,1.1015625,87.2517271435427,NA,0,17.9643229166667,1020.3535390625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
255,Westminster - Horseferry Road,-0.131938,51.494681,NA,62.2894229942202,45.9280709738562,NA,NA,23.7396812181371,2.35318455559329,21.3864966625439,NA,NA,NA,NA,NA,NA,1.1015625,87.2517271435427,NA,0,17.9643229166667,1020.3535390625,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,9
256,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,57.2671336056512,35.3165434685075,NA,18.0094344171903,13.8534110901464,NA,NA,NA,NA,NA,NA,NA,NA,1.378125,105.380887332943,NA,0,16.9947916666667,1022.3212265625,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,9
256,Hackney - Old Street,-0.08491,51.526454,NA,119.494124727688,53.119304737563,NA,30.3049369986633,23.1570980007086,NA,NA,33.0193436403186,NA,NA,NA,NA,NA,1.378125,105.380887332943,NA,0,16.9947916666667,1022.3212265625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,9
